gvkey,fyear,at,ebit,ebitda,ni,ppent,sale,naics
183072,2017.0,,,,,,,525910
183081,2017.0,,,,,,,525910
183085,2017.0,3.276,-1.42,-1.42,-9.179,2.884,0.0,211120
183108,2017.0,3886.906,133.665,133.665,85.097,0.0,151.443,525990
183112,2017.0,17.708,-3.531,-2.168,-3.682,7.831,26.993,212221
183139,2017.0,16.95,2.028,2.763,1.871,0.145,12.628,518210
183144,2017.0,2.635,-2.668,-2.21,8.275,1.589,1.329,211111
183164,2017.0,,,,,,,
183166,2017.0,,,,,,,
183174,2017.0,,,,,,,
183176,2017.0,,,,,,,
183185,2017.0,,,,,,,525910
183186,2017.0,,,,,,,525910
183187,2017.0,6898.0,127.0,402.0,144.0,4378.0,1046.0,22111
183188,2017.0,,,,,,,525910
183189,2017.0,,,,,,,525910
183190,2017.0,,,,,,,525910
183191,2017.0,,,,,,,525910
183192,2017.0,,,,,,,
183193,2017.0,,,,,,,
183198,2017.0,,,,,,,525990
183204,2017.0,,,,,,,525910
183205,2017.0,,,,,,,525910
183216,2017.0,,,,,,,
183222,2017.0,,,,,,,
183224,2017.0,28.56,-6.846,-5.424,-10.125,0.299,46.633,541840
183226,2017.0,16.74,-0.784,-0.784,-2.813,16.337,0.0,999990
183231,2017.0,6924.315,739.317,742.983,527.506,1.345,940.836,524126
183231,2017.0,6924.315,,,,1.345,,524126
183240,2017.0,,,,,,,525910
183247,2017.0,2003.846,30.244,31.373,14.962,5.721,72.179,522120
183247,2017.0,2003.846,,,,5.721,,522120
183251,2017.0,,,,,,,
183252,2017.0,,,,,,,999990
183253,2017.0,191.906,-7.917,-6.281,-10.6,125.145,5.838,2111
183259,2017.0,,,,,,,525910
183261,2017.0,32.01,-4.752,-4.751,-5.003,30.729,0.0,212391
183283,2017.0,267.11,27.553,34.216,13.608,7.489,425.715,621610
183287,2017.0,5.715,-3.228,-2.914,-6.815,0.04,4.743,311
183288,2017.0,,,,,,,525910
183296,2017.0,0.266,0.118,0.118,0.099,0.0,9.362,213112
183302,2017.0,1.308,-2.384,-2.339,-3.482,1.114,0.0,325412
183303,2017.0,,,,,,,525910
183307,2017.0,2.434,-0.353,0.042,-0.725,1.236,8.526,722514
183312,2017.0,865.164,49.706,121.52,308.891,73.273,942.213,561499
183316,2017.0,0.381,-2.69,-2.688,-2.271,0.002,0.0,212
183322,2017.0,143.23,-76.629,-76.416,-76.925,0.437,16.778,325412
183324,2017.0,5604.933,275.917,357.541,117.749,0.0,469.311,525990
183324,2017.0,5604.933,,,,0.0,,525990
183325,2017.0,,,,,,,525990
183331,2017.0,52.635,-0.365,-0.365,-1.667,0.0,0.011,525990
183337,2017.0,931.74,44.617,52.528,37.799,88.154,149.343,621991
183358,2017.0,281.171,-6.585,9.308,-5.508,275.354,39.098,2111
183364,2017.0,0.771,-5.819,-5.818,-5.819,0.0,0.0,2111
183366,2017.0,7672.0,296.0,662.0,249.0,4034.0,4679.0,721110
183377,2017.0,2257.916,111.944,167.42,31.399,245.395,1494.93,334118
183387,2017.0,,,,,,,525910
183388,2017.0,62941.289,471.01,,400.77,,910.393,525990
183388,2017.0,62941.289,,,,0.0,,525990
183407,2017.0,,,,,,,525910
183450,2017.0,,,,,,,525910
183457,2017.0,0.076,-0.052,-0.052,-0.018,0.0,0.0,212
183466,2017.0,,,,,,,525990
183474,2017.0,9.227,-4.204,-4.006,-5.001,0.395,12.773,511210
183488,2017.0,0.105,-1.919,-1.877,-6.96,0.044,0.0,511210
183524,2017.0,27.713,-4.914,-4.788,-4.909,0.095,5.335,512110
183528,2017.0,1448.647,1.181,35.198,-11.195,40.742,309.507,523140
183533,2017.0,,,,,,,525910
183534,2017.0,,,,,,,525910
183547,2017.0,24.06,3.818,4.772,3.34,5.213,18.025,334511
183565,2017.0,76.23,-0.998,0.587,-0.797,3.479,60.36,511120
183571,2017.0,0.12,-1.109,-1.101,-1.236,0.011,0.019,519130
183581,2017.0,6984.3,572.8,837.4,362.0,908.2,3458.0,561990
183584,2017.0,,,,,,,525910
183588,2017.0,0.069,-3.36,-3.32,-11.1,0.004,0.0,325414
183590,2017.0,36.317,18.304,19.665,12.559,2.018,52.176,523999
183593,2017.0,116.328,-43.895,-43.344,-53.481,2.121,64.826,325414
183602,2017.0,431.613,52.337,59.417,9.132,19.345,151.856,325414
183603,2017.0,24785.65,,,,53.632,,531120
183603,2017.0,24785.65,850.478,,-197.891,53.632,3081.885,531120
183606,2017.0,4088.605,279.237,279.237,193.031,0.0,336.614,525990
183606,2017.0,4088.605,,,,0.0,,525990
183610,2017.0,8.274,-1.024,-0.87,-4.443,0.0,0.0,237210
183620,2017.0,,,,,,,525990
183621,2017.0,,,,,,,525910
183622,2017.0,,,,,,,525910
183623,2017.0,,,,,,,525910
183636,2017.0,336.0,-22.8,-6.5,-58.8,48.3,449.8,561110
183640,2017.0,3782.051,138.087,223.553,233.856,3210.162,448.046,517410
183660,2017.0,1037.995,70.337,78.71,-1.288,207.623,157.363,522220
183666,2017.0,8.793,-0.381,-0.267,-1.367,0.162,29.418,334210
183669,2017.0,17.032,-11.251,-11.111,-12.028,0.563,0.0,325414
183675,2017.0,0.0,-0.16,-0.16,-0.16,0.0,0.0,212221
183683,2017.0,1934.339,755.562,826.112,519.41,490.988,3266.09,452319
183698,2017.0,,,,,,,525910
183699,2017.0,,,,,,,525910
183704,2017.0,84.305,-6.223,0.412,-8.433,48.62,145.499,424720
183729,2017.0,39.872,-10.016,-7.12,-12.367,5.104,10.089,325414
183736,2017.0,2019.964,253.064,305.052,159.386,230.38,1672.445,335312
183739,2017.0,7.397,-8.266,-7.745,-8.857,3.268,5.504,325412
183745,2017.0,58.248,2.949,2.949,4.095,0.0,4.061,525990
183746,2017.0,407.141,4.881,4.881,7.063,0.0,6.78,525990
183753,2017.0,,,,,,,525910
183754,2017.0,,,,,,,525910
183758,2017.0,17.394,-0.906,-0.903,0.457,0.0,0.0,812930
183759,2017.0,,,,,,,525910
183760,2017.0,,,,,,,
183761,2017.0,,,,,,,525910
183762,2017.0,,,,,,,525910
183763,2017.0,,,,,,,525910
183764,2017.0,,,,,,,525910
183765,2017.0,,,,,,,525910
183766,2017.0,,,,,,,525910
183767,2017.0,,,,,,,525910
183780,2017.0,24789.313,727.857,728.826,348.571,1.226,857.778,525990
183780,2017.0,24789.313,,,,1.226,,525990
183791,2017.0,40933.0,194.0,2024.0,3366.0,33269.0,17043.0,324110
183792,2017.0,,,,,,,525910
183794,2017.0,,,,,,,525910
183795,2017.0,,,,,,,525910
183796,2017.0,,,,,,,525910
183797,2017.0,3296.252,-139.364,-126.286,-60.882,40.496,603.471,523930
183797,2017.0,3296.252,,,,40.496,,523930
183799,2017.0,316.999,-23.956,-9.763,-53.206,1.778,220.268,541613
183804,2017.0,0.446,-0.599,-0.599,-0.585,0.021,0.0,212
183822,2017.0,8928.917,259.115,259.115,181.154,0.0,294.946,525990
183822,2017.0,8928.917,,,,0.0,,525990
183823,2017.0,37.81,3.094,4.168,5.707,0.66,22.121,334510
183825,2017.0,0.932,-0.215,-0.215,-0.283,0.909,0.0,212399
183826,2017.0,4958.582,114.702,121.217,46.574,51.794,248.135,522110
183826,2017.0,4958.582,,,,51.794,,522110
183828,2017.0,,,,,,,525910
183830,2017.0,2590.868,125.554,,99.888,,769.414,531120
183830,2017.0,2590.868,,,,0.0,,531120
183831,2017.0,1.511,-0.287,-0.184,-0.214,0.243,0.636,33991
183833,2017.0,1567.871,,,,,,531120
183833,2017.0,1567.871,39.418,,53.095,,132.653,531120
183850,2017.0,15.563,-5.058,-3.73,-5.136,0.531,0.938,334510
183855,2017.0,1404.292,228.59,357.144,194.111,886.931,750.591,2111
183857,2017.0,,,,,,,525910
183858,2017.0,,,,,,,525910
183859,2017.0,,,,,,,525910
183860,2017.0,3.624,-7.747,-7.675,-7.747,0.088,0.655,339112
183869,2017.0,,,,,,,525910
183870,2017.0,,,,,,,525910
183879,2017.0,3.673,-36.432,-36.151,-26.874,0.482,0.0,325414
183882,2017.0,1.466,-0.885,-0.87,-1.629,0.036,0.0,212
183883,2017.0,,,,,,,525910
183887,2017.0,3.175,-0.743,-0.743,-0.601,1.686,0.0,21222
183891,2017.0,,,,,,,525910
183893,2017.0,,,,,,,525910
183894,2017.0,37.508,1.262,1.262,-0.283,0.0,1.832,525990
183896,2017.0,532.621,-28.165,-13.609,-43.699,121.97,50.87,532490
183900,2017.0,,,,,,,525910
183901,2017.0,0.285,-1.634,-1.518,-10.597,0.083,0.486,321114
183902,2017.0,2993.341,67.967,67.967,33.981,0.0,93.96,523920
183903,2017.0,295.07,-77.307,-66.316,-83.032,15.681,510.367,334210
183906,2017.0,,,,,,,525910
183907,2017.0,,,,,,,525910
183908,2017.0,,,,,,,525910
183909,2017.0,,,,,,,525910
183910,2017.0,,,,,,,525910
183911,2017.0,,,,,,,525910
183912,2017.0,,,,,,,525910
183918,2017.0,,,,,,,525990
183919,2017.0,,,,,,,525990
183932,2017.0,379.653,8.12,8.187,6.329,182.88,57.455,237210
183933,2017.0,,,,,,,525990
183934,2017.0,,,,,,,525910
183940,2017.0,,,,,,,525910
183942,2017.0,6641.525,577.957,848.328,408.357,750.049,3306.733,334513
183945,2017.0,13.454,-32.924,-32.887,-33.01,0.186,0.329,325414
183948,2017.0,,,,,,,525910
183949,2017.0,,,,,,,525910
183950,2017.0,,,,,,,525910
183952,2017.0,,,,,,,
183953,2017.0,,,,,,,
183961,2017.0,30.359,-8.27,-8.232,-8.009,25.235,0.0,212221
183963,2017.0,1975.36,,,,,,531120
183963,2017.0,1975.36,120.93,,76.235,,598.267,531120
183964,2017.0,3.124,-5.778,-5.392,-5.946,,8.592,511210
183974,2017.0,335.52,8.428,20.21,-2.44,16.856,220.566,519130
183984,2017.0,,,,,,,525910
183985,2017.0,,,,,,,525910
183987,2017.0,,,,,,,525910
183992,2017.0,,,,,,,525910
184006,2017.0,1076.982,-315.969,-123.038,-341.01,775.042,511.644,211111
184009,2017.0,925.902,95.234,120.201,46.66,25.88,480.506,523920
184009,2017.0,925.902,,,,25.88,,523920
184010,2017.0,,,,,,,525910
184013,2017.0,,,,,,,525910
184014,2017.0,,,,,,,525910
184029,2017.0,,,,,,,525910
184035,2017.0,5376.817,31.463,189.884,-17.15,3315.131,2081.917,424710
184036,2017.0,,,,,,,525910
184040,2017.0,1596.754,-481.011,-391.92,-968.258,919.443,53.891,211111
184045,2017.0,4.1,-4.21,-4.196,-8.407,0.001,0.0,212
184046,2017.0,50.198,-26.738,-26.738,-65.025,0.0,7.579,325414
184048,2017.0,,,,,,,525990
184049,2017.0,2.687,-7.123,-6.711,-75.363,0.377,2.5,3359
184053,2017.0,2.072,-0.572,-0.548,-1.122,0.037,7.387,519
184070,2017.0,3042.345,185.995,187.644,26.193,7.3,2009.733,339910
184077,2017.0,13.897,-6.336,-6.22,-7.167,0.268,7.38,334510
184082,2017.0,527.33,-22.56,-22.404,-38.065,388.806,0.0,325312
184086,2017.0,227.496,-10.746,11.006,-14.316,187.071,148.686,484
184088,2017.0,,,,,,,525910
184096,2017.0,10.963,-0.567,-0.564,-0.561,10.906,0.0,212221
184097,2017.0,,,,,,,525910
184098,2017.0,,,,,,,525910
184101,2017.0,259.56,-40.889,-38.089,-47.262,4.658,169.584,517919
184102,2017.0,0.59,-0.123,-0.121,-0.003,0.554,0.0,212221
184113,2017.0,26.833,-18.231,-17.018,-19.634,4.124,5.538,334310
184117,2017.0,464.75,10.887,11.654,4.13,7.512,24.689,522110
184117,2017.0,464.75,,,,7.512,,522110
184133,2017.0,69.89,4.151,6.855,-9.344,6.335,101.39,335311
184135,2017.0,,,,,,,525910
184146,2017.0,,,,,,,525910
184147,2017.0,,,,,,,525910
184148,2017.0,,,,,,,525910
184149,2017.0,48.807,-8.595,-3.953,-12.161,25.228,77.184,611310
184155,2017.0,748.783,131.698,171.095,92.841,579.129,359.622,334413
184157,2017.0,805.044,313.264,323.56,167.342,11.828,675.352,515210
184163,2017.0,,,,,,,525910
184167,2017.0,12213.255,267.922,286.354,106.521,241.862,519.53,522110
184167,2017.0,12213.255,,,,241.862,,522110
184170,2017.0,33.304,-8.157,-8.022,0.406,0.377,2.958,518210
184173,2017.0,,,,,,,525910
184174,2017.0,,,,,,,525910
184178,2017.0,202.043,-9.544,-9.451,-10.044,105.109,0.0,212
184182,2017.0,4401.335,49.992,144.678,21.78,1099.537,4068.817,334413
184194,2017.0,,,,,,,525910
184199,2017.0,,,,,,,525910
184200,2017.0,,,,,,,525910
184201,2017.0,,,,,,,525910
184202,2017.0,,,,,,,525910
184203,2017.0,,,,,,,525910
184204,2017.0,,,,,,,525910
184205,2017.0,,,,,,,525910
184206,2017.0,,,,,,,525910
184207,2017.0,,,,,,,525910
184213,2017.0,,,,,,,525910
184214,2017.0,,,,,,,525910
184215,2017.0,,,,,,,525910
184216,2017.0,,,,,,,525910
184224,2017.0,,,,,,,
184237,2017.0,0.003,-0.002,-0.002,-0.005,0.0,0.0,236220
184254,2017.0,6991.07,1312.912,1331.44,629.104,19.184,2610.173,523930
184256,2017.0,605.674,-108.695,-94.078,-116.937,17.274,298.276,325412
184258,2017.0,685.176,69.301,87.885,55.324,53.962,474.927,333120
184259,2017.0,117.1,-1.336,1.99,-11.822,13.582,75.374,111998
184260,2017.0,,,,,,,525910
184263,2017.0,174.308,-8.223,3.154,-12.208,5.613,299.785,5418
184265,2017.0,100.522,-66.84,-65.287,-53.813,35.691,0.0,212221
184268,2017.0,,,,,,,525910
184287,2017.0,1641.565,90.029,90.029,70.43,0.0,143.338,523999
184287,2017.0,1641.565,,,,0.0,,523999
184292,2017.0,6.392,-1.984,-1.935,-2.019,6.119,0.0,212221
184293,2017.0,,,,,,,525910
184294,2017.0,,,,,,,525910
184295,2017.0,,,,,,,525910
184296,2017.0,,,,,,,525910
184297,2017.0,,,,,,,525910
184298,2017.0,,,,,,,525910
184303,2017.0,,,,,,,525910
184306,2017.0,,,,,,,525910
184307,2017.0,,,,,,,525910
184312,2017.0,11.701,-10.276,-9.925,-9.862,0.59,12.961,339113
184323,2017.0,1187.607,54.427,144.227,19.366,405.013,2138.03,4481
184329,2017.0,,,,,,,525910
184330,2017.0,,,,,,,525910
184336,2017.0,25.895,0.529,0.529,0.459,0.0,1.152,525990
184345,2017.0,3.243,-2.701,-2.632,-3.042,0.226,1.412,3359
184352,2017.0,4498.376,9.093,136.462,-158.24,4097.321,512.732,483111
184363,2017.0,,,,,,,525990
184364,2017.0,,,,,,,525990
184378,2017.0,33.826,-2.291,-0.831,-10.973,1.822,103.296,325412
184385,2017.0,6.916,-3.698,-3.698,-3.678,3.991,0.0,212221
184387,2017.0,,,,,,,525910
184388,2017.0,0.065,-0.156,-0.156,-0.8,0.0,0.03,541519
184392,2017.0,2197.531,99.46,164.04,85.887,97.282,890.151,522320
184395,2017.0,26.012,-2.237,-2.218,-2.204,23.617,0.0,212391
184436,2017.0,0.003,-0.045,-0.045,-0.051,0.0,0.0,325412
184442,2017.0,6615.13,142.194,679.883,123.796,6173.486,1248.424,2111
184453,2017.0,2678.549,217.104,338.41,190.154,695.154,1255.736,721110
184458,2017.0,,,,,,,525910
184461,2017.0,1.118,-1.148,-1.148,-1.133,0.0,0.0,212221
184465,2017.0,15.315,-15.565,-14.35,-51.892,6.838,0.0,325412
184477,2017.0,,,,,,,525910
184478,2017.0,,,,,,,525910
184479,2017.0,,,,,,,525910
184487,2017.0,205.492,-49.367,23.968,-77.141,0.752,146.068,325412
184488,2017.0,,,,,,,22111
184498,2017.0,18036.0,785.0,844.0,30.0,121.0,2247.0,522292
184498,2017.0,18036.0,,,,121.0,,522292
184499,2017.0,,,,,,,525910
184500,2017.0,5265.7,,,,78.8,,523210
184500,2017.0,5265.7,457.3,649.5,400.6,78.8,2229.1,523210
184501,2017.0,,,,,,,525910
184515,2017.0,,,,,,,525910
184516,2017.0,,,,,,,525910
184517,2017.0,,,,,,,525910
184526,2017.0,383.753,21.797,48.495,-6.359,105.569,286.074,312112
184527,2017.0,94.06,1.063,3.616,1.109,20.033,27.004,112210
184539,2017.0,,,,,,,525910
184540,2017.0,,,,,,,525910
184542,2017.0,121.562,-59.517,-54.2,-61.85,22.581,52.519,339112
184543,2017.0,1394.858,60.023,97.643,21.402,906.61,557.69,623110
184545,2017.0,98.453,-4.861,-2.145,-11.214,0.511,0.051,522298
184548,2017.0,0.016,-0.25,-0.25,-1.743,0.0,0.002,311111
184551,2017.0,824.862,25.472,92.21,-9.187,22.658,420.318,334413
184552,2017.0,4684.028,262.456,263.865,67.387,3.521,369.92,531120
184569,2017.0,347.404,9.518,60.354,-31.751,193.664,315.605,212111
184576,2017.0,862.052,30.285,93.105,-3.28,35.909,683.679,523920
184580,2017.0,65.78,6.315,7.1,4.051,9.256,156.954,423690
184582,2017.0,1562.746,15.585,134.202,-34.202,1088.151,2328.208,213112
184585,2017.0,79.858,7.603,9.128,3.765,0.157,106.494,33712
184597,2017.0,0.078,-0.081,-0.081,-0.7,0.0,0.0,722513
184604,2017.0,398.408,13.144,40.332,13.829,139.387,383.337,334413
184615,2017.0,0.605,-1.527,-1.527,-1.553,0.0,0.0,212322
184619,2017.0,1199.482,110.14,186.075,49.847,810.688,898.19,721120
184623,2017.0,,,,,,,525910
184624,2017.0,,,,,,,525910
184625,2017.0,,,,,,,525910
184626,2017.0,,,,,,,525910
184627,2017.0,,,,,,,525910
184628,2017.0,,,,,,,525910
184629,2017.0,,,,,,,525910
184630,2017.0,,,,,,,525910
184631,2017.0,,,,,,,525910
184649,2017.0,,,,,,,525910
184650,2017.0,,,,,,,525910
184651,2017.0,2323.572,-185.508,88.007,-209.407,1712.162,754.611,2111
184652,2017.0,251.128,-132.735,-75.46,-151.892,199.761,101.173,211111
184657,2017.0,1.923,-0.496,-0.496,-0.427,0.0,0.0,2111
184666,2017.0,,,,,,,525910
184680,2017.0,23.001,-1.748,-1.184,-0.219,10.37,0.173,511210
184683,2017.0,73.689,-16.578,-16.394,-18.851,20.598,0.0,2123
184688,2017.0,1392.216,55.173,,29.478,,300.468,531120
184688,2017.0,1392.216,,,,1320.082,,531120
184689,2017.0,1754.176,101.08,101.08,82.288,0.0,137.764,523910
184689,2017.0,1754.176,,,,0.0,,523910
184700,2017.0,11318.359,883.821,1142.269,740.2,180.057,2249.538,518210
184701,2017.0,,,,,,,525910
184702,2017.0,402.953,-48.681,-20.33,-53.333,127.565,292.894,334413
184704,2017.0,,,,,,,525910
184711,2017.0,611.639,-15.283,-13.066,-9.817,456.743,0.0,212221
184717,2017.0,151.483,-37.015,-25.657,-72.329,13.892,143.445,325199
184725,2017.0,24049.0,690.0,2840.0,2215.0,2295.0,9256.0,334413
184727,2017.0,7.72,-5.225,-5.046,-5.031,0.88,0.228,325414
184735,2017.0,627.684,58.196,58.196,-7.904,0.0,78.773,523910
184735,2017.0,627.684,,,,0.0,,523910
184744,2017.0,89.872,-9.495,1.309,-8.384,69.743,12.675,2111
184748,2017.0,2452.4,226.1,458.6,107.2,1377.6,4131.4,323111
184761,2017.0,3.387,-2.546,-2.332,-3.87,0.274,6.148,325998
184763,2017.0,52.275,-3.83,-3.814,-0.816,43.519,0.0,212
184767,2017.0,491.404,27.712,45.487,27.164,117.74,329.046,312140
184768,2017.0,,,,,,,525990
184769,2017.0,,,,,,,525910
184771,2017.0,,,,,,,525910
184785,2017.0,1260.097,126.031,204.708,47.625,535.272,1988.046,336211
184789,2017.0,2.819,-0.125,-0.125,-0.571,0.0,0.101,325414
184792,2017.0,0.68,-3.92,-3.92,-3.967,0.0,0.0,212
184797,2017.0,1516.293,46.579,113.725,0.377,148.428,670.963,518210
184800,2017.0,16.419,-1.355,0.686,0.063,9.798,18.75,212221
184811,2017.0,0.47,-1.18,-1.18,-1.183,0.02,0.0,212221
184822,2017.0,,,,,,,525910
184823,2017.0,,,,,,,525910
184824,2017.0,,,,,,,525910
184825,2017.0,159.172,13.734,24.61,13.425,107.937,228.497,325193
184826,2017.0,127.09,14.933,24.291,11.485,72.272,215.783,325193
184830,2017.0,80.702,5.165,9.795,8.365,47.142,109.609,325193
184899,2017.0,9573.222,629.921,757.974,423.049,439.569,5768.578,524127
184899,2017.0,9573.222,,,,439.569,,524127
184905,2017.0,1790.836,254.115,260.843,86.683,19.475,304.131,5311
184905,2017.0,1790.836,,,,19.475,,5311
184908,2017.0,,,,,,,525910
184936,2017.0,,,,,,,525990
184937,2017.0,,,,,,,334510
184938,2017.0,,,,,,,525910
184939,2017.0,,,,,,,
184940,2017.0,,,,,,,
184941,2017.0,,,,,,,525910
184942,2017.0,,,,,,,525910
184943,2017.0,,,,,,,525910
184944,2017.0,,,,,,,525910
184945,2017.0,,,,,,,525910
184946,2017.0,28.541,-2.358,-2.343,-6.528,26.575,0.0,212299
184947,2017.0,,,,,,,
184957,2017.0,16.504,-41.037,-40.487,-41.217,5.596,10.846,336112
184990,2017.0,39.567,-1.035,-1.027,-1.029,38.951,0.0,212221
184994,2017.0,6.648,-1.699,-1.521,-1.902,5.601,0.322,531120
184995,2017.0,,,,,,,525910
184996,2017.0,28655.372,-1565.086,70.917,-1961.4,20491.616,11758.751,336111
185016,2017.0,86010.0,4178.0,6233.0,3106.0,57277.0,13449.0,486210
185018,2017.0,6622.07,136.102,,68.59,,728.236,531120
185030,2017.0,3080.638,138.96,283.316,81.793,2616.789,733.557,212222
185051,2017.0,444.818,31.431,49.744,16.971,272.95,469.729,321
185054,2017.0,127.217,-12.892,2.557,-23.759,20.631,76.369,621999
185062,2017.0,,,,,,,525910
185068,2017.0,0.184,-0.651,-0.647,-0.654,0.009,0.0,334510
185069,2017.0,,,,,,,
185076,2017.0,0.2,-0.125,-0.125,-0.125,0.0,0.0,212
185103,2017.0,175.247,-10.191,-10.146,-11.427,154.844,0.0,212221
185112,2017.0,917.506,-9.785,68.07,-74.904,60.344,348.201,334413
185113,2017.0,972.6,14.22,15.921,4.325,8.191,34.203,522120
185113,2017.0,972.6,,,,8.191,,522120
185119,2017.0,686.907,15.614,35.976,-10.951,43.283,441.586,541519
185125,2017.0,23.061,3.781,4.536,2.229,3.304,26.073,334510
185127,2017.0,7.197,-0.783,-0.783,-0.671,5.579,0.0,212
185128,2017.0,983.951,36.588,62.081,37.491,361.746,717.152,237130
185130,2017.0,,,,,,,525910
185138,2017.0,306.551,23.76,34.386,14.345,55.674,254.35,334413
185156,2017.0,,,,,,,525990
185157,2017.0,,,,,,,525990
185163,2017.0,163.969,-19.966,-0.943,-21.595,155.204,30.553,2111
185164,2017.0,1581.138,13.152,,84.286,,225.019,531120
185168,2017.0,996.966,19.592,20.263,7.3,1.929,37.055,522110
185168,2017.0,996.966,,,,1.929,,522110
185169,2017.0,13.359,-3.01,-2.728,-4.564,4.33,9.521,335312
185177,2017.0,1532.659,124.812,,74.855,6.408,481.821,531120
185177,2017.0,1532.659,,,,6.408,,531120
185181,2017.0,140.557,-1.452,-1.441,-0.393,0.011,1.0,31142
185193,2017.0,105.705,-12.325,-3.931,-52.411,9.913,82.612,325414
185194,2017.0,142.167,-5.731,15.402,-9.769,121.251,407.607,722511
185195,2017.0,350.669,33.734,53.304,7.016,86.463,454.648,316998
185200,2017.0,130.571,-25.354,-13.04,-16.914,121.367,29.175,2111
185201,2017.0,,,,,,,
185210,2017.0,1.123,-0.443,-0.386,-1.031,0.26,2.456,611699
185215,2017.0,17.395,-3.464,-3.441,-3.689,16.434,0.0,212
185229,2017.0,1712.339,287.179,348.417,147.844,348.629,1679.838,333249
185230,2017.0,5961.347,-141.05,259.201,-123.968,5345.794,910.24,2111
185238,2017.0,,,,,,,
185240,2017.0,,,,,,,525910
185246,2017.0,,,,,,,525910
185258,2017.0,,,,,,,525910
185259,2017.0,229.047,6.308,6.308,13.415,0.0,11.964,525910
185263,2017.0,150.227,0.354,3.718,7.141,25.886,68.23,611110
185276,2017.0,141.042,2.942,7.316,-24.963,2.772,87.993,517919
185277,2017.0,1265.319,120.565,199.709,53.788,785.513,959.795,212399
185281,2017.0,23.104,-2.912,-2.911,-1.026,21.835,0.0,212221
185282,2017.0,,,,,,,525910
185284,2017.0,,,,,,,525910
185289,2017.0,169.303,-52.227,-52.008,-42.809,0.86,9.019,325414
185291,2017.0,5415.126,416.209,563.395,259.231,44.837,1312.315,713290
185295,2017.0,,,,,,,525910
185296,2017.0,,,,,,,525910
185309,2017.0,9363.352,205.441,688.108,165.976,8183.227,2434.52,2111
185312,2017.0,0.0,-0.001,-0.001,-0.17,0.0,0.0,312111
185315,2017.0,,,,,,,525990
185319,2017.0,1765.456,-214.998,-185.16,-218.412,13.69,675.256,561510
185323,2017.0,44.25,-3.828,2.66,-6.893,29.417,40.752,213112
185325,2017.0,311.305,-8.192,-8.187,-7.703,170.947,0.0,212221
185334,2017.0,6578.264,568.337,674.231,532.049,739.713,3144.002,3114
185337,2017.0,1049.382,75.966,151.679,6.331,183.338,1474.51,621610
185339,2017.0,2680.667,50.817,,31.259,,301.099,531120
185339,2017.0,2680.667,,,,,,531120
185344,2017.0,673.9,97.4,116.0,50.9,142.9,1560.8,33142
185345,2017.0,3252.37,59.388,89.946,27.681,0.0,294.005,531110
185345,2017.0,3252.37,,,,0.0,,531110
185349,2017.0,,,,,,,525910
185350,2017.0,,,,,,,525910
185351,2017.0,,,,,,,525910
185353,2017.0,152.519,8.053,8.849,5.345,4.032,132.376,3311
185355,2017.0,4166.092,-31.385,252.03,-410.526,20.405,1056.231,325414
185369,2017.0,8.133,-3.854,-3.189,-4.162,0.011,3.47,519130
185370,2017.0,2208.427,295.455,426.701,211.127,,763.906,522292
185370,2017.0,2208.427,,,,,,522292
185372,2017.0,207.449,-0.387,4.872,-0.673,24.345,170.687,339920
185375,2017.0,902.788,97.524,161.774,55.054,37.924,407.144,518210
185376,2017.0,,,,,,,
185377,2017.0,,,,,,,525910
185380,2017.0,17.67,-4.477,-3.381,-4.091,8.275,9.214,334413
185391,2017.0,22.002,-7.77,-7.733,-15.542,0.072,5.171,335911
185396,2017.0,2209.874,83.999,,99.214,,515.481,531120
185396,2017.0,2209.874,,,,0.0,,531120
185416,2017.0,634.39,37.078,37.18,-3.509,0.145,51.873,522298
185419,2017.0,144.084,-88.184,-79.742,-92.189,37.92,93.468,334516
185422,2017.0,168.992,4.304,4.304,18.269,0.0,5.728,525910
185428,2017.0,100.762,-37.266,-36.343,-55.064,2.182,0.07,325414
185446,2017.0,,,,,,,525910
185447,2017.0,,,,,,,525910
185448,2017.0,563.252,125.207,149.215,46.123,506.408,269.572,212221
185453,2017.0,1071.732,33.07,,8.334,,126.369,531120
185453,2017.0,1071.732,,,,,,531120
185476,2017.0,8.188,-9.193,-9.175,-9.298,5.295,0.0,212221
185484,2017.0,,,,,,,525990
185489,2017.0,1204.915,53.539,98.466,10.671,16.572,459.096,523920
185495,2017.0,32.941,-16.229,-10.984,-25.707,1.563,19.565,325414
185499,2017.0,,,,,,,
185503,2017.0,0.033,-0.264,-0.262,-0.264,0.006,0.0,999990
